iter	Logloss
1512	0.1476325032
1513	0.1476049323
1514	0.1475566779
1515	0.1475322423
1516	0.1474946564
1517	0.1474408602
1518	0.1474239151
1519	0.1473856797
1520	0.1473629789
1521	0.1473417898
1522	0.1473057905
1523	0.1472909544
1524	0.147254547
1525	0.1472130425
1526	0.1471854732
1527	0.1471469769
1528	0.1471204793
1529	0.1470851943
1530	0.1470582918
1531	0.1470390993
1532	0.1469833273
1533	0.1469450633
1534	0.1469155395
1535	0.1468820121
1536	0.1468516198
1537	0.1468262088
1538	0.1467944991
1539	0.1467504049
1540	0.1467061312
1541	0.1466815538
1542	0.1466579996
1543	0.1466324988
1544	0.1466108133
1545	0.1465794846
1546	0.1465532979
1547	0.1465413543
1548	0.1465115354
1549	0.1464834908
1550	0.1464364526
1551	0.1464006353
1552	0.146367244
1553	0.1463440743
1554	0.1463074309
1555	0.146292974
1556	0.1462634761
1557	0.1462333493
1558	0.1462143054
1559	0.1461786145
1560	0.1461537456
1561	0.1461219121
1562	0.1460922532
1563	0.1460581353
1564	0.146035087
1565	0.1460197372
1566	0.1460037409
1567	0.1459791141
1568	0.1459505848
1569	0.1459157188
1570	0.1458992916
1571	0.1458721269
1572	0.145822466
1573	0.1457946412
1574	0.1457766427
1575	0.1457433404
1576	0.1457173034
1577	0.145694888
1578	0.1456603478
1579	0.145622485
1580	0.1456151731
1581	0.1455828455
1582	0.1455525017
1583	0.1455096975
1584	0.1454834453
1585	0.1454763217
1586	0.1454650943
1587	0.145431043
1588	0.1454023566
1589	0.145381115
1590	0.1453360098
1591	0.1453105198
1592	0.1452940143
1593	0.1452664217
1594	0.1452572886
1595	0.1452327032
1596	0.1452111721
1597	0.1451888792
1598	0.1451572233
1599	0.1451275794
1600	0.1450961969
1601	0.1450579319
1602	0.1450279235
1603	0.145004947
1604	0.1449764647
1605	0.1449438701
1606	0.1449108787
1607	0.1448700822
1608	0.1448358634
1609	0.1448074894
1610	0.1447714966
1611	0.1447355812
1612	0.1447226814
1613	0.1446865774
1614	0.144665457
1615	0.1446285515
1616	0.1446072188
1617	0.1445840338
1618	0.1445492999
1619	0.1445059261
1620	0.1444685565
1621	0.1444345714
1622	0.1443972422
1623	0.1443626627
1624	0.1443316219
1625	0.1442949484
1626	0.1442699313
1627	0.1442403958
1628	0.1442088228
1629	0.1441852964
1630	0.1441669794
1631	0.1441410288
1632	0.1440919944
1633	0.1440675214
1634	0.1440451954
1635	0.1440102132
1636	0.1439804867
1637	0.143950601
1638	0.1439106802
1639	0.1438842706
1640	0.1438557297
1641	0.1438302427
1642	0.1438039598
1643	0.1437710466
1644	0.1437418519
1645	0.1437084151
1646	0.1436849836
1647	0.1436544311
1648	0.1436220651
1649	0.1435931585
1650	0.1435583151
1651	0.1435204745
1652	0.1434962
1653	0.1434700012
1654	0.1434522984
1655	0.1434178355
1656	0.1434045309
1657	0.1433807772
1658	0.1433607908
1659	0.1433306083
1660	0.1432992994
1661	0.1432724229
1662	0.1432435001
1663	0.1432203532
1664	0.143195351
1665	0.143177812
1666	0.1431429242
1667	0.1431130446
1668	0.1430961492
1669	0.1430698399
1670	0.1430458663
1671	0.1430174701
1672	0.1429856883
1673	0.1429683295
1674	0.1429422003
1675	0.1429151122
1676	0.1428827634
1677	0.1428491662
1678	0.1428231668
1679	0.1427957968
1680	0.1427496522
1681	0.1427264538
1682	0.1426957852
1683	0.1426784304
1684	0.1426556798
1685	0.1426391754
1686	0.1425974213
1687	0.142569652
1688	0.1425334645
1689	0.1425011511
1690	0.142467685
1691	0.1424458172
1692	0.1424196208
1693	0.1423843842
1694	0.1423553322
1695	0.1423290837
1696	0.1423027237
1697	0.1422746283
1698	0.142240875
1699	0.1422186467
1700	0.1421942711
1701	0.1421600821
1702	0.1421372695
1703	0.14210282
1704	0.1420841408
1705	0.1420437489
1706	0.1420169939
1707	0.1419863207
1708	0.1419638749
1709	0.1419319715
1710	0.1419039846
1711	0.1418836537
1712	0.1418400512
1713	0.1418014085
1714	0.1417731394
1715	0.1417324849
1716	0.1417032085
1717	0.1416837906
1718	0.1416488251
1719	0.141629927
1720	0.141599986
1721	0.1415817939
1722	0.1415557003
1723	0.1415230141
1724	0.1415022288
1725	0.14149013
1726	0.1414503798
1727	0.1414266223
1728	0.1413914519
1729	0.141343406
1730	0.1413107274
1731	0.1412832369
1732	0.1412442361
1733	0.1412060902
1734	0.1411741168
1735	0.1411406894
1736	0.1411209859
1737	0.1411054191
1738	0.1410800291
1739	0.141053366
1740	0.1410258979
1741	0.1409999339
1742	0.1409797387
1743	0.1409537366
1744	0.140921403
1745	0.1408964053
1746	0.1408720458
1747	0.1408428182
1748	0.1408174981
1749	0.140803674
1750	0.1407934678
1751	0.1407665443
1752	0.1407314007
1753	0.140716851
1754	0.140673119
1755	0.1406433226
1756	0.1406142611
1757	0.1405901258
1758	0.140571838
1759	0.1405466658
1760	0.1405302031
1761	0.1405090432
1762	0.140485195
1763	0.1404428461
1764	0.1404039915
1765	0.1403849887
1766	0.1403621461
1767	0.1403346826
1768	0.1403167847
1769	0.1402936682
1770	0.1402759784
1771	0.1402524688
1772	0.1402210788
1773	0.1401916091
1774	0.1401692865
1775	0.1401357809
1776	0.1401063014
1777	0.1400642517
1778	0.1400481249
1779	0.1400310597
1780	0.1400050906
1781	0.139965776
1782	0.1399291748
1783	0.1399025257
1784	0.1398815107
1785	0.1398742676
1786	0.1398502401
1787	0.1398116071
1788	0.1397740751
1789	0.1397359464
1790	0.1397167791
1791	0.1396906741
1792	0.1396636992
1793	0.1396355538
1794	0.1395999431
1795	0.1395657862
1796	0.1395330832
1797	0.1394964346
1798	0.139480799
1799	0.1394556324
1800	0.1394314133
1801	0.1394167404
1802	0.1393858635
1803	0.1393576721
1804	0.1393216606
1805	0.1392850402
1806	0.1392470479
1807	0.1392210522
1808	0.1391995492
1809	0.1391571935
1810	0.1391341429
1811	0.139104001
1812	0.1390897264
1813	0.1390670459
1814	0.139026526
1815	0.1389933293
1816	0.1389765631
1817	0.1389463387
1818	0.138917844
1819	0.1388789357
1820	0.1388590989
1821	0.1388278744
1822	0.1387972362
1823	0.1387579725
1824	0.1387361378
1825	0.1387110212
1826	0.1386931517
1827	0.1386780557
1828	0.1386521123
1829	0.1386342789
1830	0.1385989038
1831	0.1385757809
1832	0.138547757
1833	0.1385234087
1834	0.1384990144
1835	0.1384584414
1836	0.1384311968
1837	0.138400394
1838	0.138383312
1839	0.138361751
1840	0.1383370187
1841	0.1383046905
1842	0.1382769039
1843	0.1382515575
1844	0.1382255753
1845	0.138214057
1846	0.1381865757
1847	0.1381698777
1848	0.1381290777
1849	0.1381089416
1850	0.1380853941
1851	0.1380593277
1852	0.1380237692
1853	0.1379954199
1854	0.1379805342
1855	0.1379506913
1856	0.1379284588
1857	0.1379160634
1858	0.1378982524
1859	0.1378727653
1860	0.1378491806
1861	0.1378108282
1862	0.1377907154
1863	0.1377605862
1864	0.1377442692
1865	0.1377234796
1866	0.1376900551
1867	0.1376704287
1868	0.1376499254
1869	0.1376262434
1870	0.1375938618
1871	0.1375775739
1872	0.1375461707
1873	0.137521056
1874	0.1374882518
1875	0.1374607793
1876	0.1374390784
1877	0.1374206208
1878	0.1373963873
1879	0.1373718581
1880	0.1373424218
1881	0.1373250826
1882	0.1373098762
1883	0.1372873761
1884	0.1372607973
1885	0.1372406972
1886	0.1372170815
1887	0.1371795754
1888	0.1371545786
1889	0.1371314362
1890	0.1371003555
1891	0.137057297
1892	0.1370437077
1893	0.137036799
1894	0.1369939252
1895	0.1369690373
1896	0.1369369223
1897	0.1369049814
1898	0.1368691343
1899	0.1368456205
1900	0.1368179265
1901	0.1367906488
1902	0.1367717309
1903	0.1367443058
1904	0.1367123408
1905	0.1366866271
1906	0.1366516083
1907	0.136638686
1908	0.136618619
1909	0.1365986526
1910	0.136568898
1911	0.1365474943
1912	0.1365196545
1913	0.1364831847
1914	0.1364660402
1915	0.1364526805
1916	0.1364350203
1917	0.1363949228
1918	0.136371441
1919	0.1363494378
1920	0.1363205485
1921	0.1362982505
1922	0.1362772728
1923	0.1362612856
1924	0.1362313802
1925	0.1362145969
1926	0.1361766816
1927	0.1361543178
1928	0.1361389291
1929	0.1361062493
1930	0.1360818071
1931	0.1360659391
1932	0.1360420664
1933	0.1360233155
1934	0.1359990664
1935	0.1359771068
1936	0.1359590675
1937	0.1359292874
1938	0.1358994245
1939	0.1358694929
1940	0.1358265718
1941	0.1357999186
1942	0.1357831497
1943	0.1357632371
1944	0.1357360566
1945	0.13571978
1946	0.1356984758
1947	0.1356697461
1948	0.1356465468
1949	0.1356283916
1950	0.1355872011
1951	0.1355406917
1952	0.1355062197
1953	0.1354853281
1954	0.135454998
1955	0.1354332609
1956	0.1354163628
1957	0.1353926161
1958	0.135360744
1959	0.1353145217
1960	0.1352903581
1961	0.1352558399
1962	0.1352274537
1963	0.1352064769
1964	0.1351756309
1965	0.1351566924
1966	0.1351373884
1967	0.1351075258
1968	0.1350874095
1969	0.1350636512
1970	0.1350211632
1971	0.1350036303
1972	0.1349781313
1973	0.1349514914
1974	0.1349212089
1975	0.1348995581
1976	0.1348518683
1977	0.1348318624
1978	0.1347942938
1979	0.1347607593
1980	0.1347301608
1981	0.1346983841
1982	0.1346727125
1983	0.1346364883
1984	0.1346202438
1985	0.1345995638
1986	0.134557214
1987	0.13453655
1988	0.1345205261
1989	0.1344921895
1990	0.1344718466
1991	0.1344567801
1992	0.1344314565
1993	0.134400609
1994	0.1343897709
1995	0.1343681348
1996	0.1343514268
1997	0.1343235559
1998	0.1343076537
1999	0.1342759668
